Orthogroup	Species	Chlorella_KRBP	Orthologs
OG0000102	Chlorella_Vulgaris2111P	QAXK01002229.1_29280-27595	KAI3428153.1 hypothetical protein D9Q98_006537 [Chlorella vulgaris], KAI3429699.1 hypothetical protein D9Q98_005784 [Chlorella vulgaris]
OG0000102	Chlorella_VariabilisNC64A	QAXK01002229.1_29280-27595	XP_005850093.1 hypothetical protein CHLNCDRAFT_142154 [Chlorella variabilis], XP_005842556.1 hypothetical protein CHLNCDRAFT_144615 [Chlorella variabilis], XP_005851884.1 hypothetical protein CHLNCDRAFT_33619 [Chlorella variabilis], XP_005850092.1 hypothetical protein CHLNCDRAFT_142153 [Chlorella variabilis]
OG0000102	Chlorella_A99	QAXK01002229.1_29280-27595	PCFQ01000008.1 g1125 [Chlorella sp. A99], PCFQ01000018.1 g437 [Chlorella sp. A99]
OG0000102	Scenedesmus_PABB004	QAXK01002229.1_29280-27595	KAF8065477.1 hypothetical protein HT031_003078 [Scenedesmus sp. PABB004], KAF8066383.1 Glutamate synthase [NADH] [Scenedesmus sp. PABB004], KAF8055943.1 hypothetical protein HT031_006582 [Scenedesmus sp. PABB004]
OG0000102	Auxenochlorella_protothecoides	QAXK01002229.1_29280-27595	RMZ53552.1 hypothetical protein APUTEX25_003374_ partial [Auxenochlorella protothecoides], RMZ54043.1 hypothetical protein APUTEX25_002620_ partial [Auxenochlorella protothecoides], RMZ53532.1 hypothetical protein APUTEX25_003354_ partial [Auxenochlorella protothecoides]
OG0000106	Chlorella_Vulgaris2111P	QAXK01000521.1_8215-4849	KAI3429252.1 hypothetical protein D9Q98_005349 [Chlorella vulgaris], KAI3429253.1 hypothetical protein D9Q98_005350 [Chlorella vulgaris]
OG0000106	Chlorella_Sorokiniana1602	QAXK01000521.1_8215-4849	PRW60803.1 Squalene synthase isoform A [Chlorella sorokiniana], PRW60802.1 Squalene synthase isoform B [Chlorella sorokiniana], PRW57248.1 galactose mutarotase [Chlorella sorokiniana], PRW56102.1 Aldose 1-epimerase [Chlorella sorokiniana]
OG0000106	Chlorella_VariabilisNC64A	QAXK01000521.1_8215-4849	XP_005852306.1 hypothetical protein CHLNCDRAFT_55668 [Chlorella variabilis], XP_005846592.1 hypothetical protein CHLNCDRAFT_9386_ partial [Chlorella variabilis], XP_005845071.1 hypothetical protein CHLNCDRAFT_58686 [Chlorella variabilis], XP_005851990.1 hypothetical protein CHLNCDRAFT_18492 [Chlorella variabilis]
OG0000106	Auxenochlorella_protothecoides	QAXK01000521.1_8215-4849	RMZ57268.1 hypothetical protein APUTEX25_004102_ partial [Auxenochlorella protothecoides], RMZ57423.1 hypothetical protein APUTEX25_004257 [Auxenochlorella protothecoides]
OG0000106	Scenedesmus_NREL	QAXK01000521.1_8215-4849	KAF6257191.1 aldose-1-epimerase [Scenedesmus sp. NREL 46B-D3], KAF6259777.1 galactose mutarotase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6264647.1 farnesyl-diphosphate farnesyltransferase [Scenedesmus sp. NREL 46B-D3]
OG0000106	Scenedesmus_PABB004	QAXK01000521.1_8215-4849	KAF8061163.1 hypothetical protein HT031_004625 [Scenedesmus sp. PABB004], KAF8067300.1 hypothetical protein HT031_002348 [Scenedesmus sp. PABB004], KAF8067278.1 hypothetical protein HT031_002325 [Scenedesmus sp. PABB004]
OG0000106	Coccomyxa_SubellipsoideaC169	QAXK01000521.1_8215-4849	EIE24632.1 aldose 1-epimerase [Coccomyxa subellipsoidea C-169], EIE18881.1 aldose 1-epimerase [Coccomyxa subellipsoidea C-169], EIE26900.1 farnesyl-diphosphate farnesyltransferase [Coccomyxa subellipsoidea C-169]
OG0000106	Micractinium_SAG24180	QAXK01000521.1_8215-4849	PSC74817.1 Galactose mutarotase [Micractinium conductrix], PSC67689.1 galactose mutarotase [Micractinium conductrix], PSC75034.1 Squalene synthase [Micractinium conductrix]
OG0000106	Chlorella_A99	QAXK01000521.1_8215-4849	PCFQ01000013.1 g3273 [Chlorella sp. A99], PCFQ01000013.1 g3272 [Chlorella sp. A99]
OG0000116	Coccomyxa_SubellipsoideaC169	QAXK01010643.1_4647-4102	EIE27567.1 ferredoxin_ partial [Coccomyxa subellipsoidea C-169], EIE20433.1 chloroplast ferredoxin [Coccomyxa subellipsoidea C-169], EIE19276.1 ferredoxin [Coccomyxa subellipsoidea C-169]
OG0000116	Chlorella_Sorokiniana1602	QAXK01010643.1_4647-4102	PRW57228.1 chloroplast precursor [Chlorella sorokiniana], PRW20534.1 chloroplast ferredoxin [Chlorella sorokiniana], PRW58415.1 leaf L-A-like [Chlorella sorokiniana], PRW33753.1 Ferredoxin [Chlorella sorokiniana]
OG0000116	Chlorella_VariabilisNC64A	QAXK01010643.1_4647-4102	XP_005847886.1 hypothetical protein CHLNCDRAFT_145238 [Chlorella variabilis], XP_005844499.1 hypothetical protein CHLNCDRAFT_138861 [Chlorella variabilis], XP_005849021.1 hypothetical protein CHLNCDRAFT_21597_ partial [Chlorella variabilis]
OG0000116	Chlorella_Vulgaris2111P	QAXK01010643.1_4647-4102	KAI3437889.1 hypothetical protein D9Q98_000334 [Chlorella vulgaris], KAI3430347.1 hypothetical protein D9Q98_004942 [Chlorella vulgaris]
OG0000116	Micractinium_SAG24180	QAXK01010643.1_4647-4102	PSC70743.1 chloroplast precursor [Micractinium conductrix], PSC70124.1 chloroplast precursor [Micractinium conductrix], PSC70240.1 ferredoxin [Micractinium conductrix]
OG0000116	Auxenochlorella_protothecoides	QAXK01010643.1_4647-4102	RMZ52439.1 hypothetical protein APUTEX25_000018_ partial [Auxenochlorella protothecoides], RMZ56203.1 hypothetical protein APUTEX25_002393_ partial [Auxenochlorella protothecoides], RMZ55643.1 hypothetical protein APUTEX25_000226 [Auxenochlorella protothecoides], RMZ56509.1 hypothetical protein APUTEX25_001356_ partial [Auxenochlorella protothecoides]
OG0000116	Scenedesmus_NREL	QAXK01010643.1_4647-4102	KAF6260622.1 putative ferredoxin [Scenedesmus sp. NREL 46B-D3], KAF6251762.1 chloroplast ferredoxin [Scenedesmus sp. NREL 46B-D3], KAF6265058.1 2Fe-2S ferredoxin-type domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000116	Chlorella_A99	QAXK01010643.1_4647-4102	PCFQ01000002.1 g709 [Chlorella sp. A99], PCFQ01000078.1 g2185 [Chlorella sp. A99], PCFQ01000007.1 g1187 [Chlorella sp. A99]
OG0000126	Scenedesmus_NREL	QAXK01000372.1_2577-4525	KAF6255491.1 hypothetical protein COO60DRAFT_1535137 [Scenedesmus sp. NREL 46B-D3], KAF6259992.1 hypothetical protein COO60DRAFT_938415 [Scenedesmus sp. NREL 46B-D3], KAF6255492.1 sulfolipid synthase [Scenedesmus sp. NREL 46B-D3]
OG0000126	Chlorella_Vulgaris2111P	QAXK01000372.1_2577-4525	KAI3436801.1 hypothetical protein D9Q98_006211 [Chlorella vulgaris], KAI3436798.1 hypothetical protein D9Q98_006208 [Chlorella vulgaris], KAI3432596.1 hypothetical protein D9Q98_004144 [Chlorella vulgaris]
OG0000126	Chlorella_VariabilisNC64A	QAXK01000372.1_2577-4525	XP_005850870.1 hypothetical protein CHLNCDRAFT_140512 [Chlorella variabilis], XP_005850873.1 hypothetical protein CHLNCDRAFT_140516 [Chlorella variabilis], XP_005843576.1 hypothetical protein CHLNCDRAFT_33086 [Chlorella variabilis]
OG0000126	Coccomyxa_SubellipsoideaC169	QAXK01000372.1_2577-4525	EIE26385.1 hypothetical protein COCSUDRAFT_46068 [Coccomyxa subellipsoidea C-169], EIE27012.1 hypothetical protein COCSUDRAFT_83571 [Coccomyxa subellipsoidea C-169], EIE27011.1 hypothetical protein COCSUDRAFT_83570 [Coccomyxa subellipsoidea C-169], EIE20061.1 UDP-Glycosyltransferase/glycogen phosphorylase [Coccomyxa subellipsoidea C-169]
OG0000126	Auxenochlorella_protothecoides	QAXK01000372.1_2577-4525	RMZ54964.1 hypothetical protein APUTEX25_000481_ partial [Auxenochlorella protothecoides], RMZ54909.1 hypothetical protein APUTEX25_000426 [Auxenochlorella protothecoides], RMZ53251.1 hypothetical protein APUTEX25_005240 [Auxenochlorella protothecoides]
OG0000126	Scenedesmus_PABB004	QAXK01000372.1_2577-4525	KAF8062936.1 RASA4 [Scenedesmus sp. PABB004], KAF8059985.1 SQD2 [Scenedesmus sp. PABB004]
OG0000126	Chlorella_Sorokiniana1602	QAXK01000372.1_2577-4525	PRW56265.1 Thioredoxin chloroplastic [Chlorella sorokiniana], PRW55935.1 hypothetical protein C2E21_4946 [Chlorella sorokiniana], PRW61558.1 sulfoquinovosyl transferase SQD2-like [Chlorella sorokiniana]
OG0000126	Micractinium_SAG24180	QAXK01000372.1_2577-4525	PSC71573.1 pollen-specific SF21-like [Micractinium conductrix], PSC74099.1 sulfolipid synthase [Micractinium conductrix]
OG0000126	Chlorella_A99	QAXK01000372.1_2577-4525	PCFQ01000005.1 g791 [Chlorella sp. A99]
OG0000128	Scenedesmus_PABB004	QAXK01009125.1_10140-8059	KAF8069375.1 YchF1 [Scenedesmus sp. PABB004]
OG0000128	Scenedesmus_NREL	QAXK01009125.1_10140-8059	KAF6259601.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6259600.1 hypothetical protein COO60DRAFT_1638280 [Scenedesmus sp. NREL 46B-D3]
OG0000128	Coccomyxa_SubellipsoideaC169	QAXK01009125.1_10140-8059	EIE26319.1 flagellar associated protein [Coccomyxa subellipsoidea C-169], EIE27123.1 peptidase C54 [Coccomyxa subellipsoidea C-169], EIE22388.1 RNB-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0000128	Chlorella_VariabilisNC64A	QAXK01009125.1_10140-8059	XP_005847323.1 hypothetical protein CHLNCDRAFT_56178 [Chlorella variabilis], XP_005849098.1 hypothetical protein CHLNCDRAFT_143632 [Chlorella variabilis], XP_005849097.1 hypothetical protein CHLNCDRAFT_143631 [Chlorella variabilis], XP_005849583.1 hypothetical protein CHLNCDRAFT_143004 [Chlorella variabilis]
OG0000128	Chlorella_Vulgaris2111P	QAXK01009125.1_10140-8059	KAI3428500.1 hypothetical protein D9Q98_007324 [Chlorella vulgaris], KAI3434857.1 hypothetical protein D9Q98_002911 [Chlorella vulgaris], KAI3438663.1 hypothetical protein D9Q98_001084 [Chlorella vulgaris]
OG0000128	Micractinium_SAG24180	QAXK01009125.1_10140-8059	PSC69883.1 obg-like ATPase 1 [Micractinium conductrix], PSC76415.1 cysteine protease atg4b [Micractinium conductrix], PSC75412.1 ribonuclease [Micractinium conductrix]
OG0000128	Chlorella_Sorokiniana1602	QAXK01009125.1_10140-8059	PRW44516.1 obg-like ATPase 1 isoform B [Chlorella sorokiniana], PRW44517.1 obg-like ATPase 1 isoform A [Chlorella sorokiniana], PRW33830.1 Golgi-localized GRIP domain-containing [Chlorella sorokiniana], PRW58916.1 ribonuclease [Chlorella sorokiniana]
OG0000128	Chlorella_A99	QAXK01009125.1_10140-8059	PCFQ01000078.1 g2050 [Chlorella sp. A99], PCFQ01000004.1 g2639 [Chlorella sp. A99]
OG0000128	Auxenochlorella_protothecoides	QAXK01009125.1_10140-8059	RMZ53355.1 hypothetical protein APUTEX25_004843_ partial [Auxenochlorella protothecoides], RMZ53549.1 hypothetical protein APUTEX25_003371 [Auxenochlorella protothecoides]
OG0000137	Chlorella_A99	QAXK01002137.1_9267-10854	PCFQ01000018.1 g414 [Chlorella sp. A99]
OG0000137	Chlorella_VariabilisNC64A	QAXK01002137.1_9267-10854	XP_005852253.1 hypothetical protein CHLNCDRAFT_33679 [Chlorella variabilis], XP_005844633.1 hypothetical protein CHLNCDRAFT_138947 [Chlorella variabilis], XP_005844638.1 hypothetical protein CHLNCDRAFT_138957 [Chlorella variabilis], XP_005851936.1 hypothetical protein CHLNCDRAFT_12919_ partial [Chlorella variabilis], XP_005851937.1 hypothetical protein CHLNCDRAFT_133596 [Chlorella variabilis]
OG0000137	Micractinium_SAG24180	QAXK01002137.1_9267-10854	PSC74076.1 E3 ubiquitin-ligase RNF185 isoform X1 [Micractinium conductrix], PSC70297.1 bifunctional apoptosis regulator [Micractinium conductrix]
OG0000137	Chlorella_Sorokiniana1602	QAXK01002137.1_9267-10854	PRW60485.1 E3 ubiquitin- ligase RNF185 isoform X1 [Chlorella sorokiniana], PRW20581.1 MMS19 nucleotide excision repair [Chlorella sorokiniana], PRW60259.1 variable flagella 1 [Chlorella sorokiniana]
OG0000137	Chlorella_Vulgaris2111P	QAXK01002137.1_9267-10854	KAI3429801.1 hypothetical protein D9Q98_010114 [Chlorella vulgaris], KAI3430245.1 hypothetical protein D9Q98_004841 [Chlorella vulgaris], KAI3429816.1 hypothetical protein D9Q98_010129 [Chlorella vulgaris], KAI3429817.1 hypothetical protein D9Q98_010130 [Chlorella vulgaris]
OG0000137	Scenedesmus_PABB004	QAXK01002137.1_9267-10854	KAF8072839.1 E3 ubiquitin-protein ligase [Scenedesmus sp. PABB004], KAF8073081.1 hypothetical protein HT031_000742 [Scenedesmus sp. PABB004]
OG0000137	Scenedesmus_NREL	QAXK01002137.1_9267-10854	KAF6266779.1 hypothetical protein COO60DRAFT_1473461 [Scenedesmus sp. NREL 46B-D3], KAF6266778.1 hypothetical protein COO60DRAFT_13571 [Scenedesmus sp. NREL 46B-D3], KAF6252752.1 hypothetical protein COO60DRAFT_502919 [Scenedesmus sp. NREL 46B-D3], KAF6253014.1 hypothetical protein COO60DRAFT_1670477 [Scenedesmus sp. NREL 46B-D3]
OG0000137	Coccomyxa_SubellipsoideaC169	QAXK01002137.1_9267-10854	EIE24164.1 ring finger protein 5_ partial [Coccomyxa subellipsoidea C-169], EIE18944.1 hypothetical protein COCSUDRAFT_59869 [Coccomyxa subellipsoidea C-169], EIE25580.1 hypothetical protein COCSUDRAFT_65314 [Coccomyxa subellipsoidea C-169]
OG0000152	Auxenochlorella_protothecoides	QAXK01008299.1_4185-5535	RMZ55975.1 hypothetical protein APUTEX25_004399 [Auxenochlorella protothecoides]
OG0000152	Coccomyxa_SubellipsoideaC169	QAXK01008299.1_4185-5535	EIE25415.1 kinase-like protein [Coccomyxa subellipsoidea C-169], EIE24779.1 mitogen activated protein kinase [Coccomyxa subellipsoidea C-169]
OG0000152	Scenedesmus_NREL	QAXK01008299.1_4185-5535	KAF6252116.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6254693.1 kinase-like domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3], KAF6257891.1 kinase-like domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3], KAF6253092.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6260961.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000152	Micractinium_SAG24180	QAXK01008299.1_4185-5535	PSC77015.1 serine threonine-kinase EDR1 [Micractinium conductrix], PSC73017.1 serine threonine-kinase EDR1-like isoform X1 [Micractinium conductrix], PSC72410.1 Serine threonine-kinase CTR1 [Micractinium conductrix]
OG0000152	Chlorella_Sorokiniana1602	QAXK01008299.1_4185-5535	PRW33012.1 Ubiquinone biosynthesis COQ4 mitochondrial [Chlorella sorokiniana], PRW32999.1 mitogen activated kinase [Chlorella sorokiniana], PRW56562.1 serine threonine- kinase CTR1-like isoform X1 [Chlorella sorokiniana]
OG0000152	Chlorella_VariabilisNC64A	QAXK01008299.1_4185-5535	XP_005843332.1 hypothetical protein CHLNCDRAFT_10735_ partial [Chlorella variabilis], XP_005844457.1 hypothetical protein CHLNCDRAFT_36812 [Chlorella variabilis], XP_005850318.1 hypothetical protein CHLNCDRAFT_50622 [Chlorella variabilis]
OG0000152	Chlorella_A99	QAXK01008299.1_4185-5535	PCFQ01000079.1 g1426 [Chlorella sp. A99], PCFQ01000002.1 g643 [Chlorella sp. A99]
OG0000152	Scenedesmus_PABB004	QAXK01008299.1_4185-5535	KAF8067119.1 SIS8 [Scenedesmus sp. PABB004], KAF8072740.1 hypothetical protein HT031_000400 [Scenedesmus sp. PABB004]
OG0000152	Chlorella_Vulgaris2111P	QAXK01008299.1_4185-5535	KAI3430434.1 hypothetical protein D9Q98_005029 [Chlorella vulgaris], KAI3428099.1 hypothetical protein D9Q98_006482 [Chlorella vulgaris]
OG0000163	Chlorella_VariabilisNC64A	QAXK01013733.1_9353-8061	XP_005850241.1 hypothetical protein CHLNCDRAFT_20429 [Chlorella variabilis], XP_005847412.1 hypothetical protein CHLNCDRAFT_35570 [Chlorella variabilis], XP_005845590.1 hypothetical protein CHLNCDRAFT_49011 [Chlorella variabilis]
OG0000163	Chlorella_Vulgaris2111P	QAXK01013733.1_9353-8061	KAI3427949.1 hypothetical protein D9Q98_006339 [Chlorella vulgaris], KAI3428664.1 hypothetical protein D9Q98_007487 [Chlorella vulgaris], KAI3424065.1 hypothetical protein D9Q98_009428 [Chlorella vulgaris]
OG0000163	Chlorella_Sorokiniana1602	QAXK01013733.1_9353-8061	PRW56576.1 ADP-ribosylation factor 1 [Chlorella sorokiniana], PRW44304.1 Arf6 -family small GTPase [Chlorella sorokiniana], PRW56446.1 ADP-ribosylation factor [Chlorella sorokiniana]
OG0000163	Auxenochlorella_protothecoides	QAXK01013733.1_9353-8061	RMZ54968.1 hypothetical protein APUTEX25_000485_ partial [Auxenochlorella protothecoides], RMZ56933.1 hypothetical protein APUTEX25_004995 [Auxenochlorella protothecoides], RMZ52287.1 hypothetical protein APUTEX25_001677 [Auxenochlorella protothecoides]
OG0000163	Coccomyxa_SubellipsoideaC169	QAXK01013733.1_9353-8061	EIE25145.1 ARF-like small GTPase [Coccomyxa subellipsoidea C-169], EIE18237.1 Arf6/ArfB-family small GTPase [Coccomyxa subellipsoidea C-169], EIE19146.1 ADP-ribosylation factor 1 [Coccomyxa subellipsoidea C-169]
OG0000163	Scenedesmus_NREL	QAXK01013733.1_9353-8061	KAF6262567.1 ARF-like small GTPase [Scenedesmus sp. NREL 46B-D3], KAF6252648.1 ARF/SAR superfamily small monomeric GTP binding protein [Scenedesmus sp. NREL 46B-D3], KAF6259562.1 ADP-ribosylation factor family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000163	Scenedesmus_PABB004	QAXK01013733.1_9353-8061	KAF8056009.1 ADP-ribosylation factor [Scenedesmus sp. PABB004], KAF8069368.1 ARF1 [Scenedesmus sp. PABB004]
OG0000163	Chlorella_A99	QAXK01013733.1_9353-8061	PCFQ01000079.1 g1345 [Chlorella sp. A99]
OG0000163	Micractinium_SAG24180	QAXK01013733.1_9353-8061	PSC74229.1 ADP-ribosylation factor 2 [Micractinium conductrix]
OG0000165	Chlorella_VariabilisNC64A	QAXK01004609.1_12369-13533	XP_005851011.1 hypothetical protein CHLNCDRAFT_140853 [Chlorella variabilis], XP_005847971.1 hypothetical protein CHLNCDRAFT_52121 [Chlorella variabilis], XP_005851012.1 hypothetical protein CHLNCDRAFT_140854 [Chlorella variabilis]
OG0000165	Chlorella_Vulgaris2111P	QAXK01004609.1_12369-13533	KAI3436495.1 hypothetical protein D9Q98_005912 [Chlorella vulgaris], KAI3437708.1 hypothetical protein D9Q98_000156 [Chlorella vulgaris], KAI3436494.1 hypothetical protein D9Q98_005911 [Chlorella vulgaris]
OG0000165	Chlorella_Sorokiniana1602	QAXK01004609.1_12369-13533	PRW56006.1 3-hydroxyisobutyryl- mitochondrial [Chlorella sorokiniana], PRW55988.1 E3 ubiquitin- ligase listerin [Chlorella sorokiniana]
OG0000165	Chlorella_A99	QAXK01004609.1_12369-13533	PCFQ01000011.1 g2876 [Chlorella sp. A99]
OG0000165	Auxenochlorella_protothecoides	QAXK01004609.1_12369-13533	RMZ54827.1 hypothetical protein APUTEX25_000344 [Auxenochlorella protothecoides], RMZ52546.1 hypothetical protein APUTEX25_003689 [Auxenochlorella protothecoides]
OG0000165	Coccomyxa_SubellipsoideaC169	QAXK01004609.1_12369-13533	EIE21929.1 ClpP/crotonase [Coccomyxa subellipsoidea C-169], EIE27428.1 AAA-domain-containing protein [Coccomyxa subellipsoidea C-169], EIE22247.1 hypothetical protein COCSUDRAFT_55943 [Coccomyxa subellipsoidea C-169]
OG0000165	Scenedesmus_NREL	QAXK01004609.1_12369-13533	KAF6251611.1 ClpP/crotonase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6251613.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6259839.1 hypothetical protein COO60DRAFT_964545 [Scenedesmus sp. NREL 46B-D3], KAF6259838.1 hypothetical protein COO60DRAFT_964543 [Scenedesmus sp. NREL 46B-D3]
OG0000165	Micractinium_SAG24180	QAXK01004609.1_12369-13533	PSC69501.1 P-loop containing nucleoside triphosphate hydrolases superfamily [Micractinium conductrix], PSC69023.1 3-hydroxyisobutyryl-mitochondrial [Micractinium conductrix]
OG0000165	Scenedesmus_PABB004	QAXK01004609.1_12369-13533	KAF8071130.1 CHY1 [Scenedesmus sp. PABB004], KAF8058896.1 E3 ubiquitin-protein ligase listerin [Scenedesmus sp. PABB004]
OG0000175	Micractinium_SAG24180	QAXK01006319.1_3560-2355	PSC76898.1 60S ribosomal L9 [Micractinium conductrix]
OG0000175	Scenedesmus_PABB004	QAXK01006319.1_3560-2355	KAF8069362.1 RPL9 [Scenedesmus sp. PABB004], KAF8070975.1 MSL9 [Scenedesmus sp. PABB004]
OG0000175	Scenedesmus_NREL	QAXK01006319.1_3560-2355	KAF6259553.1 ribosomal protein L9 component of cytosolic 80S ribosome and 60S large subunit [Scenedesmus sp. NREL 46B-D3], KAF6259738.1 Mechanosensitive ion channel-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6256732.1 hypothetical protein COO60DRAFT_1461548 [Scenedesmus sp. NREL 46B-D3]
OG0000175	Coccomyxa_SubellipsoideaC169	QAXK01006319.1_3560-2355	EIE20380.1 ribosomal protein L9 component of cytosolic 80S ribosome and 60S large subunit [Coccomyxa subellipsoidea C-169], EIE26550.1 hypothetical protein COCSUDRAFT_39616 [Coccomyxa subellipsoidea C-169], EIE21189.1 hypothetical protein COCSUDRAFT_43511 [Coccomyxa subellipsoidea C-169], EIE24447.1 hypothetical protein COCSUDRAFT_61872 [Coccomyxa subellipsoidea C-169]
